id,username,created_at,lng,lat,text
1517464709816930306,DefTones_B,Fri Apr 22 11:25:54 +0000 2022,-117.0093985,33.935967,@IainStamper @LAKings @RamsNFL This ain’t the 80s/90s anymore vatoTime to move on.
1517464714917212161,SkylarJameson1,Fri Apr 22 11:25:55 +0000 2022,-115.038337,36.006256,@CodyTrucking @GovSisolak @Disney Vegas is probably the last place Disney would move too. They will bitch and moan… https://t.co/bZaaaxNOcR
1517464771209031680,jgth_823,Fri Apr 22 11:26:09 +0000 2022,-115.135165,36.0609645,ayo sign @Timothysalax this man the 🐐🐐 at free kicks
1517464788577619969,Roblesss17,Fri Apr 22 11:26:13 +0000 2022,-118.72889699999999,34.024097499999996,Oh god this is funny LMAOO
1517464796349693954,babbydiabla,Fri Apr 22 11:26:15 +0000 2022,-119.27195750000001,35.757814499999995,Why am I up
1517464803916148736,mtrlguy,Fri Apr 22 11:26:17 +0000 2022,-115.223125,36.232915,Sam teasing @britneyspears for having a photo of Brad Pitt in her closet 🤣 https://t.co/ACxs27Smb8
1517464806189518848,chaks_1980,Fri Apr 22 11:26:17 +0000 2022,-122.476959,37.831412,view from Fort Baker since Battery Spencer is closed to cars… Golden Gate Bridge and Downtown San Francisco 😏 https://t.co/HUNzEzFFv5
1517464817463742464,ItsMarthaaBro_,Fri Apr 22 11:26:20 +0000 2022,-116.237907,33.7446325,this rain ain’t it
1517464846182146048,MuthaChucka,Fri Apr 22 11:26:27 +0000 2022,-116.4652795,33.8093925,@pradeeban @Sirreal2021 Maybe it’s just new to them Debbie downer
1517464863840239617,lindasue0818,Fri Apr 22 11:26:31 +0000 2022,-122.113371,37.697062,@slater_jona I read a reference to her feet as sporktoed 😄😆
1517464928398942208,AmericansFooty,Fri Apr 22 11:26:46 +0000 2022,-122.42311849999999,37.6587985,"With Flynn, Idun and Preuss able to play forward, plus a pretty good group of forwards, what if GWS chooses to just… https://t.co/5tyoKeWS08"
1517465011685249024,whiteboyrips,Fri Apr 22 11:27:06 +0000 2022,-122.4359785,37.7706565,@NFTPrada Hope to get there one day 🙌
1517465022020014080,lindasue0818,Fri Apr 22 11:27:09 +0000 2022,-122.113371,37.697062,@glennkirschner2 Yup stating the obvious.
1517465022150021120,AlienGurudeva,Fri Apr 22 11:27:09 +0000 2022,-111.91702599999999,40.765805,@Stonefree63 Thanks. Thanks a lot.Now this shit is stuck in my head!🤪
1517465036595154944,LAMaiden24,Fri Apr 22 11:27:12 +0000 2022,-118.4119065,34.0207895,"Second thought… F the Padres. $130 for upper deck stuff, nah. Not gonna give them my $$. Only time the Padres can s… https://t.co/ROvdO7UUQ5"
1517465048347598848,BartonCareers,Fri Apr 22 11:27:15 +0000 2022,-119.9977884,38.9116455,"Want to work at Barton Health? We're hiring in #SouthLakeTahoe, CA! Click for details: https://t.co/hc0QMez05q #hospitaljobs"
1517465111606165504,AmericansFooty,Fri Apr 22 11:27:30 +0000 2022,-122.42311849999999,37.6587985,"My thought is if they have more than six good forwards but such a weak defense, why not go through that group, pick… https://t.co/0srD37wgvy"
1517465116291207168,litlove71,Fri Apr 22 11:27:31 +0000 2022,-118.9457615,34.821702,"@WestGaylor @GrudgingSignup @AdamBojak 2...incarceration today, for those that haven’t yet seen it. After Biden too… https://t.co/kVFG2eHN8F"
1517465134330830848,dogdadCA,Fri Apr 22 11:27:35 +0000 2022,-116.237907,33.7446325,@DS9Jack @mobajam So I must not be gay?  Now I don’t know what I am.
1517465137359196161,danwat1234,Fri Apr 22 11:27:36 +0000 2022,-122.6498885,45.685899500000005,@doctorow Server status page is down! https://t.co/f80V06Ffvl https://t.co/7mT0WTO20I
1517465141482123264,RENEEWEATHERS2,Fri Apr 22 11:27:37 +0000 2022,-115.23443549999999,36.0188045,@kitchen5203 @RosannaPhillip @michelle_spenc @TimLee57 @TaraTisch @erin_hartigan4 @good_jarvis4 @PegLulu2… https://t.co/gvvFP53lif
1517465149182922753,SafforeLawrence,Fri Apr 22 11:27:39 +0000 2022,-115.135165,36.0609645,Bbc . Inches 9 jacking off horny asf women of las vegas hmu #lasvegas #bbc #horny #masturbation #wow #Blacklick… https://t.co/DXcEIsF8d4
